origin,destination,migrant_stock,year,long_o,lat_o,long_d,lat_d
Netherlands,Norway,3268,1990,5.28144793,52.1007899,15.34834656,68.75015572
Netherlands,Sweden,3561,1990,5.28144793,52.1007899,16.74558049,62.77966519
Netherlands,Andorra,190,1990,5.28144793,52.1007899,1.560543779,42.54229102
Netherlands,Croatia,232,1990,5.28144793,52.1007899,16.40412899,45.08047631
Netherlands,Greece,5508,1990,5.28144793,52.1007899,22.95555794,39.07469623
Netherlands,Italy,17068,1990,5.28144793,52.1007899,12.07001339,42.79662641
Netherlands,Malta,72,1990,5.28144793,52.1007899,14.40523316,35.92149632
Netherlands,Portugal,1823,1990,5.28144793,52.1007899,-8.501043613,39.59550671
Netherlands,Slovenia,261,1990,5.28144793,52.1007899,14.80444238,46.11554772
Netherlands,Spain,13912,1990,5.28144793,52.1007899,-3.647550473,40.24448698
Netherlands,Austria,4668,1990,5.28144793,52.1007899,14.1264761,47.58549439
Netherlands,Belgium,55946,1990,5.28144793,52.1007899,4.640651139,50.63981576
Netherlands,France,34420,1990,5.28144793,52.1007899,-2.761729445,42.17344011
Netherlands,Germany,116092,1990,5.28144793,52.1007899,10.38578051,51.10698181
Netherlands,Liechtenstein,40,1990,5.28144793,52.1007899,9.535743118,47.13665835
Netherlands,Luxembourg,3092,1990,5.28144793,52.1007899,6.071822011,49.76725361
Netherlands,Switzerland,14877,1990,5.28144793,52.1007899,8.208674706,46.79785878
Netherlands,Canada,124373,1990,5.28144793,52.1007899,-98.30777028,61.36206324
Nicaragua,Cyprus,3,1990,-85.0305297,12.84709429,33.0060022,34.91667211
Nicaragua,Aruba,19,1990,-85.0305297,12.84709429,-69.98267711,12.52088038
Nicaragua,Cuba,595,1990,-85.0305297,12.84709429,-79.01605384,21.62289528
Nicaragua,Jamaica,121,1990,-85.0305297,12.84709429,-77.31482593,18.15694878
Nicaragua,Guatemala,3726,1990,-85.0305297,12.84709429,-90.36482009,15.69403664
Nicaragua,Honduras,142802,1990,-85.0305297,12.84709429,-86.6151661,14.82688165
Nicaragua,Mexico,3096,1990,-85.0305297,12.84709429,-102.5234517,23.94753724
Nicaragua,Panama,4553,1990,-85.0305297,12.84709429,-80.11915156,8.517507975
Nicaragua,Argentina,145,1990,-85.0305297,12.84709429,-65.17980693,-35.3813488
Nicaragua,Brazil,329,1990,-85.0305297,12.84709429,-53.09783113,-10.78777702
Nicaragua,Chile,168,1990,-85.0305297,12.84709429,-71.38256213,-37.73070989
Nicaragua,Colombia,470,1990,-85.0305297,12.84709429,-73.08114582,3.913834307
Nicaragua,Ecuador,131,1990,-85.0305297,12.84709429,-78.75201923,-1.423816125
Nicaragua,Peru,99,1990,-85.0305297,12.84709429,-74.38242685,-9.152803813
Nicaragua,Australia,725,1990,-85.0305297,12.84709429,134.4910001,-25.73288704
Nicaragua,Bulgaria,15,1990,-85.0305297,12.84709429,25.21552909,42.76890318
Nicaragua,Hungary,8,1990,-85.0305297,12.84709429,19.39559116,47.16277506
Nicaragua,Denmark,36,1990,-85.0305297,12.84709429,10.02800992,55.98125296
Nicaragua,Finland,5,1990,-85.0305297,12.84709429,26.2746656,64.49884603
Nicaragua,Iceland,1,1990,-85.0305297,12.84709429,-18.57396167,64.99575386
Nicaragua,Ireland,3,1990,-85.0305297,12.84709429,-8.137935687,53.1754487
Nicaragua,Latvia,1,1990,-85.0305297,12.84709429,24.91235983,56.85085163
Nicaragua,Norway,35,1990,-85.0305297,12.84709429,15.34834656,68.75015572
Nicaragua,Sweden,317,1990,-85.0305297,12.84709429,16.74558049,62.77966519
Nicaragua,Greece,41,1990,-85.0305297,12.84709429,22.95555794,39.07469623
Nicaragua,Italy,78,1990,-85.0305297,12.84709429,12.07001339,42.79662641
Nicaragua,Spain,1002,1990,-85.0305297,12.84709429,-3.647550473,40.24448698
Nicaragua,Austria,115,1990,-85.0305297,12.84709429,14.1264761,47.58549439
Nicaragua,Belgium,138,1990,-85.0305297,12.84709429,4.640651139,50.63981576
Nicaragua,France,489,1990,-85.0305297,12.84709429,-2.761729445,42.17344011
Nicaragua,Germany,653,1990,-85.0305297,12.84709429,10.38578051,51.10698181
Nicaragua,Netherlands,133,1990,-85.0305297,12.84709429,5.28144793,52.1007899
Nicaragua,Switzerland,244,1990,-85.0305297,12.84709429,8.208674706,46.79785878
Nicaragua,Canada,6199,1990,-85.0305297,12.84709429,-98.30777028,61.36206324
Niger,Chad,2614,1990,9.385458815,17.41912493,18.64492513,15.33333759
Niger,Benin,26721,1990,9.385458815,17.41912493,2.327852544,9.641759702
Niger,Ghana,4229,1990,9.385458815,17.41912493,-1.216765658,7.953456435
Niger,Guinea,1393,1990,9.385458815,17.41912493,-10.94066612,10.43621593
Niger,Liberia,1127,1990,9.385458815,17.41912493,-9.322075727,6.452784917
Niger,Mali,3571,1990,9.385458815,17.41912493,-3.542690649,17.34581581
Niger,Mauritania,135,1990,9.385458815,17.41912493,-10.34779815,20.25736706
Niger,Nigeria,35442,1990,9.385458815,17.41912493,8.089438948,9.594114522
Niger,Senegal,1397,1990,9.385458815,17.41912493,-14.4734924,14.36624173
Niger,Togo,10540,1990,9.385458815,17.41912493,0.96232845,8.525313561
Niger,Egypt,97,1990,9.385458815,17.41912493,29.86190099,26.49593311
Niger,Libya,275,1990,9.385458815,17.41912493,18.00866169,27.03094495
Niger,Cyprus,2,1990,9.385458815,17.41912493,33.0060022,34.91667211
Niger,Tajikistan,37,1990,9.385458815,17.41912493,71.01362631,38.5304539
Niger,Argentina,1,1990,9.385458815,17.41912493,-65.17980693,-35.3813488
Niger,Chile,2,1990,9.385458815,17.41912493,-71.38256213,-37.73070989
Niger,Australia,15,1990,9.385458815,17.41912493,134.4910001,-25.73288704
Niger,Bulgaria,8,1990,9.385458815,17.41912493,25.21552909,42.76890318
Niger,Hungary,15,1990,9.385458815,17.41912493,19.39559116,47.16277506
Niger,Denmark,3,1990,9.385458815,17.41912493,10.02800992,55.98125296
Niger,Finland,7,1990,9.385458815,17.41912493,26.2746656,64.49884603
Niger,Ireland,25,1990,9.385458815,17.41912493,-8.137935687,53.1754487
Niger,Sweden,9,1990,9.385458815,17.41912493,16.74558049,62.77966519
Niger,Greece,33,1990,9.385458815,17.41912493,22.95555794,39.07469623
Niger,Italy,4,1990,9.385458815,17.41912493,12.07001339,42.79662641
Niger,Malta,10,1990,9.385458815,17.41912493,14.40523316,35.92149632
Niger,Spain,18,1990,9.385458815,17.41912493,-3.647550473,40.24448698
Niger,Austria,17,1990,9.385458815,17.41912493,14.1264761,47.58549439
Niger,Belgium,1124,1990,9.385458815,17.41912493,4.640651139,50.63981576
Niger,France,1709,1990,9.385458815,17.41912493,-2.761729445,42.17344011
Niger,Germany,223,1990,9.385458815,17.41912493,10.38578051,51.10698181
Niger,Netherlands,52,1990,9.385458815,17.41912493,5.28144793,52.1007899
Niger,Switzerland,72,1990,9.385458815,17.41912493,8.208674706,46.79785878
Niger,Canada,48,1990,9.385458815,17.41912493,-98.30777028,61.36206324
Nigeria,Mozambique,1964,1990,8.089438948,9.594114522,35.53367543,-17.27381643
Nigeria,Seychelles,25,1990,8.089438948,9.594114522,55.47603279,-4.660990935
Nigeria,Uganda,115,1990,8.089438948,9.594114522,32.36907971,1.274692987
Nigeria,Zambia,160,1990,8.089438948,9.594114522,27.77475946,-13.45824152
Nigeria,Cameroon,105140,1990,8.089438948,9.594114522,12.73964156,5.69109849
Nigeria,Chad,14822,1990,8.089438948,9.594114522,18.64492513,15.33333759
Nigeria,Gabon,7392,1990,8.089438948,9.594114522,11.7886287,-0.58660025
Nigeria,Botswana,108,1990,8.089438948,9.594114522,23.79853368,-22.18403213
Nigeria,Namibia,1453,1990,8.089438948,9.594114522,17.20963567,-22.13032568
Nigeria,Benin,15728,1990,8.089438948,9.594114522,2.327852544,9.641759702
Nigeria,Ghana,14876,1990,8.089438948,9.594114522,-1.216765658,7.953456435
Nigeria,Guinea,910,1990,8.089438948,9.594114522,-10.94066612,10.43621593
Nigeria,Liberia,2393,1990,8.089438948,9.594114522,-9.322075727,6.452784917
Nigeria,Mali,1590,1990,8.089438948,9.594114522,-3.542690649,17.34581581
Nigeria,Niger,38319,1990,8.089438948,9.594114522,9.385458815,17.41912493
Nigeria,Senegal,701,1990,8.089438948,9.594114522,-14.4734924,14.36624173
Nigeria,Togo,9708,1990,8.089438948,9.594114522,0.96232845,8.525313561
Nigeria,Egypt,586,1990,8.089438948,9.594114522,29.86190099,26.49593311
Nigeria,Libya,1674,1990,8.089438948,9.594114522,18.00866169,27.03094495
Nigeria,Sudan,23208,1990,8.089438948,9.594114522,29.94046812,15.99035669
Nigeria,Tunisia,116,1990,8.089438948,9.594114522,9.552883589,34.11956246
Nigeria,Bahrain,187,1990,8.089438948,9.594114522,50.54196932,26.04205135
Nigeria,Cyprus,76,1990,8.089438948,9.594114522,33.0060022,34.91667211
Nigeria,Jordan,23,1990,8.089438948,9.594114522,36.77136104,31.24579091
Nigeria,Kuwait,1160,1990,8.089438948,9.594114522,47.58700459,29.33431262
Nigeria,Qatar,311,1990,8.089438948,9.594114522,51.18479632,25.30601188
Nigeria,Turkey,70,1990,8.089438948,9.594114522,35.16895346,39.0616029
Nigeria,India,1286,1990,8.089438948,9.594114522,79.6119761,22.88578212
Nigeria,Japan,193,1990,8.089438948,9.594114522,138.0308956,37.59230135
Nigeria,Philippines,45,1990,8.089438948,9.594114522,122.8839325,11.77536778
Nigeria,Dominica,18,1990,8.089438948,9.594114522,-61.357726,15.4394702
Nigeria,Belize,30,1990,8.089438948,9.594114522,-88.71010486,17.20027509
Nigeria,Mexico,69,1990,8.089438948,9.594114522,-102.5234517,23.94753724
Nigeria,Nicaragua,11,1990,8.089438948,9.594114522,-85.0305297,12.84709429
Nigeria,Panama,7,1990,8.089438948,9.594114522,-80.11915156,8.517507975
Nigeria,Argentina,93,1990,8.089438948,9.594114522,-65.17980693,-35.3813488
Nigeria,Chile,11,1990,8.089438948,9.594114522,-71.38256213,-37.73070989
Nigeria,Colombia,42,1990,8.089438948,9.594114522,-73.08114582,3.913834307
Nigeria,Ecuador,17,1990,8.089438948,9.594114522,-78.75201923,-1.423816125
Nigeria,Australia,959,1990,8.089438948,9.594114522,134.4910001,-25.73288704
Nigeria,Bulgaria,31,1990,8.089438948,9.594114522,25.21552909,42.76890318
Nigeria,Hungary,169,1990,8.089438948,9.594114522,19.39559116,47.16277506
Nigeria,Poland,281,1990,8.089438948,9.594114522,19.39012835,52.12759564
Nigeria,Romania,1,1990,8.089438948,9.594114522,24.97293039,45.85243127
Nigeria,Slovakia,1,1990,8.089438948,9.594114522,19.47905218,48.70547528
Nigeria,Denmark,219,1990,8.089438948,9.594114522,10.02800992,55.98125296
Nigeria,Finland,94,1990,8.089438948,9.594114522,26.2746656,64.49884603
Nigeria,Iceland,3,1990,8.089438948,9.594114522,-18.57396167,64.99575386
Nigeria,Ireland,837,1990,8.089438948,9.594114522,-8.137935687,53.1754487
Nigeria,Latvia,4,1990,8.089438948,9.594114522,24.91235983,56.85085163
Nigeria,Lithuania,5,1990,8.089438948,9.594114522,23.88719355,55.32610984
Nigeria,Norway,306,1990,8.089438948,9.594114522,15.34834656,68.75015572
Nigeria,Sweden,550,1990,8.089438948,9.594114522,16.74558049,62.77966519
Nigeria,Greece,1565,1990,8.089438948,9.594114522,22.95555794,39.07469623
Nigeria,Italy,11859,1990,8.089438948,9.594114522,12.07001339,42.79662641
Nigeria,Malta,51,1990,8.089438948,9.594114522,14.40523316,35.92149632
Nigeria,Portugal,42,1990,8.089438948,9.594114522,-8.501043613,39.59550671
Nigeria,Slovenia,2,1990,8.089438948,9.594114522,14.80444238,46.11554772
Nigeria,Spain,704,1990,8.089438948,9.594114522,-3.647550473,40.24448698
Nigeria,Austria,4673,1990,8.089438948,9.594114522,14.1264761,47.58549439
Nigeria,Belgium,1443,1990,8.089438948,9.594114522,4.640651139,50.63981576
Nigeria,France,2710,1990,8.089438948,9.594114522,-2.761729445,42.17344011
Nigeria,Germany,13230,1990,8.089438948,9.594114522,10.38578051,51.10698181
Nigeria,Netherlands,1410,1990,8.089438948,9.594114522,5.28144793,52.1007899
Nigeria,Switzerland,1315,1990,8.089438948,9.594114522,8.208674706,46.79785878
Nigeria,Bermuda,25,1990,8.089438948,9.594114522,-64.7545589,32.31367802
Nigeria,Canada,3004,1990,8.089438948,9.594114522,-98.30777028,61.36206324
Niue,Chile,2,1990,-169.8699468,-19.04945708,-71.38256213,-37.73070989
Niue,Australia,243,1990,-169.8699468,-19.04945708,134.4910001,-25.73288704
Niue,Samoa,7,1990,-169.8699468,-19.04945708,-172.1648506,-13.75324346
Norway,Uganda,9,1990,15.34834656,68.75015572,32.36907971,1.274692987
Norway,Botswana,116,1990,15.34834656,68.75015572,23.79853368,-22.18403213
Norway,Namibia,79,1990,15.34834656,68.75015572,17.20963567,-22.13032568
Norway,Egypt,106,1990,15.34834656,68.75015572,29.86190099,26.49593311
Norway,Libya,302,1990,15.34834656,68.75015572,18.00866169,27.03094495
Norway,Cyprus,50,1990,15.34834656,68.75015572,33.0060022,34.91667211
Norway,Jordan,8,1990,15.34834656,68.75015572,36.77136104,31.24579091
Norway,Turkey,860,1990,15.34834656,68.75015572,35.16895346,39.0616029
Norway,Bangladesh,4240,1990,15.34834656,68.75015572,90.23812743,23.86731158
Norway,Japan,360,1990,15.34834656,68.75015572,138.0308956,37.59230135
Norway,Philippines,100,1990,15.34834656,68.75015572,122.8839325,11.77536778
Norway,Thailand,812,1990,15.34834656,68.75015572,101.0028813,15.11815794
Norway,Mexico,58,1990,15.34834656,68.75015572,-102.5234517,23.94753724
Norway,Panama,7,1990,15.34834656,68.75015572,-80.11915156,8.517507975
Norway,Argentina,129,1990,15.34834656,68.75015572,-65.17980693,-35.3813488
Norway,Brazil,230,1990,15.34834656,68.75015572,-53.09783113,-10.78777702
Norway,Chile,184,1990,15.34834656,68.75015572,-71.38256213,-37.73070989
Norway,Colombia,61,1990,15.34834656,68.75015572,-73.08114582,3.913834307
Norway,Ecuador,79,1990,15.34834656,68.75015572,-78.75201923,-1.423816125
Norway,Peru,64,1990,15.34834656,68.75015572,-74.38242685,-9.152803813
Norway,Australia,2622,1990,15.34834656,68.75015572,134.4910001,-25.73288704
Norway,Belarus,49,1990,15.34834656,68.75015572,28.03209307,53.53131377
Norway,Bulgaria,4,1990,15.34834656,68.75015572,25.21552909,42.76890318
Norway,Hungary,118,1990,15.34834656,68.75015572,19.39559116,47.16277506
Norway,Poland,447,1990,15.34834656,68.75015572,19.39012835,52.12759564
Norway,Romania,120,1990,15.34834656,68.75015572,24.97293039,45.85243127
Norway,Slovakia,3,1990,15.34834656,68.75015572,19.47905218,48.70547528
Norway,Denmark,12613,1990,15.34834656,68.75015572,10.02800992,55.98125296
Norway,Finland,904,1990,15.34834656,68.75015572,26.2746656,64.49884603
Norway,Iceland,683,1990,15.34834656,68.75015572,-18.57396167,64.99575386
Norway,Ireland,59,1990,15.34834656,68.75015572,-8.137935687,53.1754487
Norway,Latvia,22,1990,15.34834656,68.75015572,24.91235983,56.85085163
Norway,Lithuania,43,1990,15.34834656,68.75015572,23.88719355,55.32610984
Norway,Sweden,33367,1990,15.34834656,68.75015572,16.74558049,62.77966519
Norway,Greece,958,1990,15.34834656,68.75015572,22.95555794,39.07469623
Norway,Italy,159,1990,15.34834656,68.75015572,12.07001339,42.79662641
Norway,Malta,5,1990,15.34834656,68.75015572,14.40523316,35.92149632
Norway,Portugal,82,1990,15.34834656,68.75015572,-8.501043613,39.59550671
Norway,Spain,3145,1990,15.34834656,68.75015572,-3.647550473,40.24448698
Norway,Austria,533,1990,15.34834656,68.75015572,14.1264761,47.58549439
Norway,Belgium,763,1990,15.34834656,68.75015572,4.640651139,50.63981576
Norway,France,3257,1990,15.34834656,68.75015572,-2.761729445,42.17344011
Norway,Germany,6286,1990,15.34834656,68.75015572,10.38578051,51.10698181
Norway,Liechtenstein,6,1990,15.34834656,68.75015572,9.535743118,47.13665835
Norway,Luxembourg,171,1990,15.34834656,68.75015572,6.071822011,49.76725361
Norway,Netherlands,1733,1990,15.34834656,68.75015572,5.28144793,52.1007899
Norway,Switzerland,1612,1990,15.34834656,68.75015572,8.208674706,46.79785878
Norway,Canada,7926,1990,15.34834656,68.75015572,-98.30777028,61.36206324
Norway,Greenland,106,1990,15.34834656,68.75015572,-41.34191127,74.71051289
Oman,Egypt,436,1990,56.09166155,20.60515333,29.86190099,26.49593311
Oman,Libya,1246,1990,56.09166155,20.60515333,18.00866169,27.03094495
Oman,Cyprus,16,1990,56.09166155,20.60515333,33.0060022,34.91667211
Oman,Jordan,540,1990,56.09166155,20.60515333,36.77136104,31.24579091
Oman,Lebanon,247,1990,56.09166155,20.60515333,35.88016072,33.92306631
Oman,Turkey,6,1990,56.09166155,20.60515333,35.16895346,39.0616029
Oman,Tajikistan,57,1990,56.09166155,20.60515333,71.01362631,38.5304539
Oman,Philippines,93,1990,56.09166155,20.60515333,122.8839325,11.77536778
Oman,Chile,31,1990,56.09166155,20.60515333,-71.38256213,-37.73070989
Oman,Australia,45,1990,56.09166155,20.60515333,134.4910001,-25.73288704
Oman,Hungary,14,1990,56.09166155,20.60515333,19.39559116,47.16277506
Oman,Denmark,1,1990,56.09166155,20.60515333,10.02800992,55.98125296
Oman,Finland,2,1990,56.09166155,20.60515333,26.2746656,64.49884603
Oman,Ireland,9,1990,56.09166155,20.60515333,-8.137935687,53.1754487
Oman,Norway,10,1990,56.09166155,20.60515333,15.34834656,68.75015572
Oman,Sweden,5,1990,56.09166155,20.60515333,16.74558049,62.77966519
Oman,Greece,3,1990,56.09166155,20.60515333,22.95555794,39.07469623
Oman,Italy,38,1990,56.09166155,20.60515333,12.07001339,42.79662641
Oman,Spain,1,1990,56.09166155,20.60515333,-3.647550473,40.24448698
Oman,Austria,17,1990,56.09166155,20.60515333,14.1264761,47.58549439
Oman,Belgium,2,1990,56.09166155,20.60515333,4.640651139,50.63981576
Oman,France,21,1990,56.09166155,20.60515333,-2.761729445,42.17344011
Oman,Netherlands,175,1990,56.09166155,20.60515333,5.28144793,52.1007899
Oman,Switzerland,15,1990,56.09166155,20.60515333,8.208674706,46.79785878
Oman,Canada,14,1990,56.09166155,20.60515333,-98.30777028,61.36206324
Pakistan,Mauritius,1,1990,69.33957937,29.9497515,57.57120551,-20.27768704
Pakistan,Mozambique,516,1990,69.33957937,29.9497515,35.53367543,-17.27381643
Pakistan,Seychelles,23,1990,69.33957937,29.9497515,55.47603279,-4.660990935
Pakistan,Uganda,216,1990,69.33957937,29.9497515,32.36907971,1.274692987
Pakistan,Botswana,145,1990,69.33957937,29.9497515,23.79853368,-22.18403213
Pakistan,Lesotho,308,1990,69.33957937,29.9497515,28.22723131,-29.58003188
Pakistan,Namibia,246,1990,69.33957937,29.9497515,17.20963567,-22.13032568
Pakistan,Ghana,47,1990,69.33957937,29.9497515,-1.216765658,7.953456435
Pakistan,Egypt,387,1990,69.33957937,29.9497515,29.86190099,26.49593311
Pakistan,Libya,1104,1990,69.33957937,29.9497515,18.00866169,27.03094495
Pakistan,Bahrain,20949,1990,69.33957937,29.9497515,50.54196932,26.04205135
Pakistan,Cyprus,129,1990,69.33957937,29.9497515,33.0060022,34.91667211
Pakistan,Iraq,525,1990,69.33957937,29.9497515,43.74353149,33.03970582
Pakistan,Jordan,5168,1990,69.33957937,29.9497515,36.77136104,31.24579091
Pakistan,Kuwait,129928,1990,69.33957937,29.9497515,47.58700459,29.33431262
Pakistan,Lebanon,2361,1990,69.33957937,29.9497515,35.88016072,33.92306631
Pakistan,Oman,35675,1990,69.33957937,29.9497515,56.09166155,20.60515333
Pakistan,Qatar,334,1990,69.33957937,29.9497515,51.18479632,25.30601188
Pakistan,Turkey,275,1990,69.33957937,29.9497515,35.16895346,39.0616029
Pakistan,Tajikistan,178,1990,69.33957937,29.9497515,71.01362631,38.5304539
Pakistan,Afghanistan,8107,1990,69.33957937,29.9497515,66.00473366,33.83523073
Pakistan,Bhutan,10,1990,69.33957937,29.9497515,90.40188155,27.41106589
Pakistan,India,1921278,1990,69.33957937,29.9497515,79.6119761,22.88578212
Pakistan,Maldives,79,1990,69.33957937,29.9497515,73.45713004,3.7287092
Pakistan,Nepal,2371,1990,69.33957937,29.9497515,83.9158264,28.24891365
Pakistan,China,1817,1990,69.33957937,29.9497515,103.8190735,36.56176546
Pakistan,Japan,2068,1990,69.33957937,29.9497515,138.0308956,37.59230135
Pakistan,Mongolia,12,1990,69.33957937,29.9497515,103.0529976,46.82681544
Pakistan,Cambodia,19,1990,69.33957937,29.9497515,104.9069432,12.72004786
Pakistan,Indonesia,5486,1990,69.33957937,29.9497515,117.2401137,-2.215054563
Pakistan,Malaysia,3208,1990,69.33957937,29.9497515,109.6976228,3.789868456
Pakistan,Myanmar,5171,1990,69.33957937,29.9497515,96.48843321,21.18566599
Pakistan,Philippines,262,1990,69.33957937,29.9497515,122.8839325,11.77536778
Pakistan,Singapore,12345,1990,69.33957937,29.9497515,103.8172559,1.358760871
Pakistan,Thailand,1086,1990,69.33957937,29.9497515,101.0028813,15.11815794
Pakistan,Guatemala,17,1990,69.33957937,29.9497515,-90.36482009,15.69403664
Pakistan,Mexico,23,1990,69.33957937,29.9497515,-102.5234517,23.94753724
Pakistan,Panama,43,1990,69.33957937,29.9497515,-80.11915156,8.517507975
Pakistan,Argentina,10,1990,69.33957937,29.9497515,-65.17980693,-35.3813488
Pakistan,Brazil,127,1990,69.33957937,29.9497515,-53.09783113,-10.78777702
Pakistan,Chile,42,1990,69.33957937,29.9497515,-71.38256213,-37.73070989
