origin,id_origin,destination,id_destination,migrant_stock,year,long_o,lat_o,long_d,lat_d
Netherlands,NLD,Portugal,PRT,2476,1995,5.28144793,52.1007899,-8.501043613,39.59550671
Netherlands,NLD,Slovenia,SVN,246,1995,5.28144793,52.1007899,14.80444238,46.11554772
Netherlands,NLD,Spain,ESP,17094,1995,5.28144793,52.1007899,-3.647550473,40.24448698
Netherlands,NLD,Austria,AUT,5267,1995,5.28144793,52.1007899,14.1264761,47.58549439
Netherlands,NLD,Belgium,BEL,71295,1995,5.28144793,52.1007899,4.640651139,50.63981576
Netherlands,NLD,France,FRA,35533,1995,5.28144793,52.1007899,-2.761729445,42.17344011
Netherlands,NLD,Germany,DEU,111594,1995,5.28144793,52.1007899,10.38578051,51.10698181
Netherlands,NLD,Liechtenstein,LIE,51,1995,5.28144793,52.1007899,9.535743118,47.13665835
Netherlands,NLD,Luxembourg,LUX,3111,1995,5.28144793,52.1007899,6.071822011,49.76725361
Netherlands,NLD,Switzerland,CHE,15529,1995,5.28144793,52.1007899,8.208674706,46.79785878
Netherlands,NLD,Canada,CAN,119431,1995,5.28144793,52.1007899,-98.30777028,61.36206324
Nicaragua,NIC,Cyprus,CYP,4,1995,-85.0305297,12.84709429,33.0060022,34.91667211
Nicaragua,NIC,Aruba,ABW,48,1995,-85.0305297,12.84709429,-69.98267711,12.52088038
Nicaragua,NIC,Cuba,CUB,451,1995,-85.0305297,12.84709429,-79.01605384,21.62289528
Nicaragua,NIC,Jamaica,JAM,128,1995,-85.0305297,12.84709429,-77.31482593,18.15694878
Nicaragua,NIC,Guatemala,GTM,4565,1995,-85.0305297,12.84709429,-90.36482009,15.69403664
Nicaragua,NIC,Honduras,HND,74273,1995,-85.0305297,12.84709429,-86.6151661,14.82688165
Nicaragua,NIC,Mexico,MEX,3324,1995,-85.0305297,12.84709429,-102.5234517,23.94753724
Nicaragua,NIC,Panama,PAN,4593,1995,-85.0305297,12.84709429,-80.11915156,8.517507975
Nicaragua,NIC,Argentina,ARG,167,1995,-85.0305297,12.84709429,-65.17980693,-35.3813488
Nicaragua,NIC,Brazil,BRA,415,1995,-85.0305297,12.84709429,-53.09783113,-10.78777702
Nicaragua,NIC,Chile,CHL,201,1995,-85.0305297,12.84709429,-71.38256213,-37.73070989
Nicaragua,NIC,Colombia,COL,475,1995,-85.0305297,12.84709429,-73.08114582,3.913834307
Nicaragua,NIC,Ecuador,ECU,147,1995,-85.0305297,12.84709429,-78.75201923,-1.423816125
Nicaragua,NIC,Peru,PER,100,1995,-85.0305297,12.84709429,-74.38242685,-9.152803813
Nicaragua,NIC,Australia,AUS,785,1995,-85.0305297,12.84709429,134.4910001,-25.73288704
Nicaragua,NIC,Bulgaria,BGR,17,1995,-85.0305297,12.84709429,25.21552909,42.76890318
Nicaragua,NIC,Hungary,HUN,12,1995,-85.0305297,12.84709429,19.39559116,47.16277506
Nicaragua,NIC,Denmark,DNK,79,1995,-85.0305297,12.84709429,10.02800992,55.98125296
Nicaragua,NIC,Finland,FIN,23,1995,-85.0305297,12.84709429,26.2746656,64.49884603
Nicaragua,NIC,Iceland,ISL,2,1995,-85.0305297,12.84709429,-18.57396167,64.99575386
Nicaragua,NIC,Ireland,IRL,9,1995,-85.0305297,12.84709429,-8.137935687,53.1754487
Nicaragua,NIC,Latvia,LVA,1,1995,-85.0305297,12.84709429,24.91235983,56.85085163
Nicaragua,NIC,Norway,NOR,57,1995,-85.0305297,12.84709429,15.34834656,68.75015572
Nicaragua,NIC,Sweden,SWE,376,1995,-85.0305297,12.84709429,16.74558049,62.77966519
Nicaragua,NIC,Greece,GRC,35,1995,-85.0305297,12.84709429,22.95555794,39.07469623
Nicaragua,NIC,Italy,ITA,257,1995,-85.0305297,12.84709429,12.07001339,42.79662641
Nicaragua,NIC,Spain,ESP,1240,1995,-85.0305297,12.84709429,-3.647550473,40.24448698
Nicaragua,NIC,Austria,AUT,130,1995,-85.0305297,12.84709429,14.1264761,47.58549439
Nicaragua,NIC,Belgium,BEL,134,1995,-85.0305297,12.84709429,4.640651139,50.63981576
Nicaragua,NIC,France,FRA,505,1995,-85.0305297,12.84709429,-2.761729445,42.17344011
Nicaragua,NIC,Germany,DEU,634,1995,-85.0305297,12.84709429,10.38578051,51.10698181
Nicaragua,NIC,Netherlands,NLD,195,1995,-85.0305297,12.84709429,5.28144793,52.1007899
Nicaragua,NIC,Switzerland,CHE,330,1995,-85.0305297,12.84709429,8.208674706,46.79785878
Nicaragua,NIC,Canada,CAN,7730,1995,-85.0305297,12.84709429,-98.30777028,61.36206324
Niger,NER,Chad,TCD,2840,1995,9.385458815,17.41912493,18.64492513,15.33333759
Niger,NER,Benin,BEN,36802,1995,9.385458815,17.41912493,2.327852544,9.641759702
Niger,NER,Ghana,GHA,4214,1995,9.385458815,17.41912493,-1.216765658,7.953456435
Niger,NER,Guinea,GIN,1606,1995,9.385458815,17.41912493,-10.94066612,10.43621593
Niger,NER,Liberia,LBR,1101,1995,9.385458815,17.41912493,-9.322075727,6.452784917
Niger,NER,Mali,MLI,4803,1995,9.385458815,17.41912493,-3.542690649,17.34581581
Niger,NER,Mauritania,MRT,144,1995,9.385458815,17.41912493,-10.34779815,20.25736706
Niger,NER,Nigeria,NGA,39858,1995,9.385458815,17.41912493,8.089438948,9.594114522
Niger,NER,Senegal,SEN,1460,1995,9.385458815,17.41912493,-14.4734924,14.36624173
Niger,NER,Togo,TGO,14286,1995,9.385458815,17.41912493,0.96232845,8.525313561
Niger,NER,Egypt,EGY,88,1995,9.385458815,17.41912493,29.86190099,26.49593311
Niger,NER,Libya,LBY,267,1995,9.385458815,17.41912493,18.00866169,27.03094495
Niger,NER,Cyprus,CYP,3,1995,9.385458815,17.41912493,33.0060022,34.91667211
Niger,NER,Tajikistan,TJK,30,1995,9.385458815,17.41912493,71.01362631,38.5304539
Niger,NER,Argentina,ARG,1,1995,9.385458815,17.41912493,-65.17980693,-35.3813488
Niger,NER,Chile,CHL,6,1995,9.385458815,17.41912493,-71.38256213,-37.73070989
Niger,NER,Australia,AUS,7,1995,9.385458815,17.41912493,134.4910001,-25.73288704
Niger,NER,Bulgaria,BGR,6,1995,9.385458815,17.41912493,25.21552909,42.76890318
Niger,NER,Hungary,HUN,12,1995,9.385458815,17.41912493,19.39559116,47.16277506
Niger,NER,Denmark,DNK,6,1995,9.385458815,17.41912493,10.02800992,55.98125296
Niger,NER,Finland,FIN,9,1995,9.385458815,17.41912493,26.2746656,64.49884603
Niger,NER,Ireland,IRL,69,1995,9.385458815,17.41912493,-8.137935687,53.1754487
Niger,NER,Norway,NOR,5,1995,9.385458815,17.41912493,15.34834656,68.75015572
Niger,NER,Sweden,SWE,11,1995,9.385458815,17.41912493,16.74558049,62.77966519
Niger,NER,Greece,GRC,54,1995,9.385458815,17.41912493,22.95555794,39.07469623
Niger,NER,Italy,ITA,86,1995,9.385458815,17.41912493,12.07001339,42.79662641
Niger,NER,Malta,MLT,12,1995,9.385458815,17.41912493,14.40523316,35.92149632
Niger,NER,Spain,ESP,28,1995,9.385458815,17.41912493,-3.647550473,40.24448698
Niger,NER,Austria,AUT,20,1995,9.385458815,17.41912493,14.1264761,47.58549439
Niger,NER,Belgium,BEL,888,1995,9.385458815,17.41912493,4.640651139,50.63981576
Niger,NER,France,FRA,1764,1995,9.385458815,17.41912493,-2.761729445,42.17344011
Niger,NER,Germany,DEU,519,1995,9.385458815,17.41912493,10.38578051,51.10698181
Niger,NER,Netherlands,NLD,76,1995,9.385458815,17.41912493,5.28144793,52.1007899
Niger,NER,Switzerland,CHE,108,1995,9.385458815,17.41912493,8.208674706,46.79785878
Niger,NER,Canada,CAN,124,1995,9.385458815,17.41912493,-98.30777028,61.36206324
Nigeria,NGA,Mozambique,MOZ,2702,1995,8.089438948,9.594114522,35.53367543,-17.27381643
Nigeria,NGA,Seychelles,SYC,32,1995,8.089438948,9.594114522,55.47603279,-4.660990935
Nigeria,NGA,Uganda,UGA,108,1995,8.089438948,9.594114522,32.36907971,1.274692987
Nigeria,NGA,Zambia,ZMB,148,1995,8.089438948,9.594114522,27.77475946,-13.45824152
Nigeria,NGA,Cameroon,CMR,97818,1995,8.089438948,9.594114522,12.73964156,5.69109849
Nigeria,NGA,Chad,TCD,16104,1995,8.089438948,9.594114522,18.64492513,15.33333759
Nigeria,NGA,Gabon,GAB,9887,1995,8.089438948,9.594114522,11.7886287,-0.58660025
Nigeria,NGA,Botswana,BWA,187,1995,8.089438948,9.594114522,23.79853368,-22.18403213
Nigeria,NGA,Namibia,NAM,1389,1995,8.089438948,9.594114522,17.20963567,-22.13032568
Nigeria,NGA,Benin,BEN,21661,1995,8.089438948,9.594114522,2.327852544,9.641759702
Nigeria,NGA,Ghana,GHA,14826,1995,8.089438948,9.594114522,-1.216765658,7.953456435
Nigeria,NGA,Guinea,GIN,1049,1995,8.089438948,9.594114522,-10.94066612,10.43621593
Nigeria,NGA,Liberia,LBR,2337,1995,8.089438948,9.594114522,-9.322075727,6.452784917
Nigeria,NGA,Mali,MLI,1663,1995,8.089438948,9.594114522,-3.542690649,17.34581581
Nigeria,NGA,Niger,NER,28313,1995,8.089438948,9.594114522,9.385458815,17.41912493
Nigeria,NGA,Senegal,SEN,733,1995,8.089438948,9.594114522,-14.4734924,14.36624173
Nigeria,NGA,Togo,TGO,11900,1995,8.089438948,9.594114522,0.96232845,8.525313561
Nigeria,NGA,Egypt,EGY,567,1995,8.089438948,9.594114522,29.86190099,26.49593311
Nigeria,NGA,Libya,LBY,1870,1995,8.089438948,9.594114522,18.00866169,27.03094495
Nigeria,NGA,Sudan,SDN,23677,1995,8.089438948,9.594114522,29.94046812,15.99035669
Nigeria,NGA,Tunisia,TUN,119,1995,8.089438948,9.594114522,9.552883589,34.11956246
Nigeria,NGA,Bahrain,BHR,205,1995,8.089438948,9.594114522,50.54196932,26.04205135
Nigeria,NGA,Cyprus,CYP,108,1995,8.089438948,9.594114522,33.0060022,34.91667211
Nigeria,NGA,Jordan,JOR,28,1995,8.089438948,9.594114522,36.77136104,31.24579091
Nigeria,NGA,Kuwait,KWT,929,1995,8.089438948,9.594114522,47.58700459,29.33431262
Nigeria,NGA,Qatar,QAT,282,1995,8.089438948,9.594114522,51.18479632,25.30601188
Nigeria,NGA,Turkey,TUR,170,1995,8.089438948,9.594114522,35.16895346,39.0616029
Nigeria,NGA,India,IND,1038,1995,8.089438948,9.594114522,79.6119761,22.88578212
Nigeria,NGA,Japan,JPN,1269,1995,8.089438948,9.594114522,138.0308956,37.59230135
Nigeria,NGA,Philippines,PHL,60,1995,8.089438948,9.594114522,122.8839325,11.77536778
Nigeria,NGA,Dominica,DMA,24,1995,8.089438948,9.594114522,-61.357726,15.4394702
Nigeria,NGA,Belize,BLZ,31,1995,8.089438948,9.594114522,-88.71010486,17.20027509
Nigeria,NGA,Mexico,MEX,55,1995,8.089438948,9.594114522,-102.5234517,23.94753724
Nigeria,NGA,Nicaragua,NIC,9,1995,8.089438948,9.594114522,-85.0305297,12.84709429
Nigeria,NGA,Panama,PAN,9,1995,8.089438948,9.594114522,-80.11915156,8.517507975
Nigeria,NGA,Argentina,ARG,91,1995,8.089438948,9.594114522,-65.17980693,-35.3813488
Nigeria,NGA,Chile,CHL,15,1995,8.089438948,9.594114522,-71.38256213,-37.73070989
Nigeria,NGA,Colombia,COL,41,1995,8.089438948,9.594114522,-73.08114582,3.913834307
Nigeria,NGA,Ecuador,ECU,19,1995,8.089438948,9.594114522,-78.75201923,-1.423816125
Nigeria,NGA,Australia,AUS,1431,1995,8.089438948,9.594114522,134.4910001,-25.73288704
Nigeria,NGA,Bulgaria,BGR,38,1995,8.089438948,9.594114522,25.21552909,42.76890318
Nigeria,NGA,Hungary,HUN,484,1995,8.089438948,9.594114522,19.39559116,47.16277506
Nigeria,NGA,Poland,POL,240,1995,8.089438948,9.594114522,19.39012835,52.12759564
Nigeria,NGA,Romania,ROU,1,1995,8.089438948,9.594114522,24.97293039,45.85243127
Nigeria,NGA,Slovakia,SVK,30,1995,8.089438948,9.594114522,19.47905218,48.70547528
Nigeria,NGA,Denmark,DNK,389,1995,8.089438948,9.594114522,10.02800992,55.98125296
Nigeria,NGA,Finland,FIN,170,1995,8.089438948,9.594114522,26.2746656,64.49884603
Nigeria,NGA,Iceland,ISL,18,1995,8.089438948,9.594114522,-18.57396167,64.99575386
Nigeria,NGA,Ireland,IRL,4542,1995,8.089438948,9.594114522,-8.137935687,53.1754487
Nigeria,NGA,Latvia,LVA,6,1995,8.089438948,9.594114522,24.91235983,56.85085163
Nigeria,NGA,Lithuania,LTU,5,1995,8.089438948,9.594114522,23.88719355,55.32610984
Nigeria,NGA,Norway,NOR,370,1995,8.089438948,9.594114522,15.34834656,68.75015572
Nigeria,NGA,Sweden,SWE,653,1995,8.089438948,9.594114522,16.74558049,62.77966519
Nigeria,NGA,Greece,GRC,1705,1995,8.089438948,9.594114522,22.95555794,39.07469623
Nigeria,NGA,Italy,ITA,19320,1995,8.089438948,9.594114522,12.07001339,42.79662641
Nigeria,NGA,Malta,MLT,60,1995,8.089438948,9.594114522,14.40523316,35.92149632
Nigeria,NGA,Portugal,PRT,91,1995,8.089438948,9.594114522,-8.501043613,39.59550671
Nigeria,NGA,Slovenia,SVN,4,1995,8.089438948,9.594114522,14.80444238,46.11554772
Nigeria,NGA,Spain,ESP,1884,1995,8.089438948,9.594114522,-3.647550473,40.24448698
Nigeria,NGA,Austria,AUT,5273,1995,8.089438948,9.594114522,14.1264761,47.58549439
Nigeria,NGA,Belgium,BEL,1434,1995,8.089438948,9.594114522,4.640651139,50.63981576
Nigeria,NGA,France,FRA,2798,1995,8.089438948,9.594114522,-2.761729445,42.17344011
Nigeria,NGA,Germany,DEU,14054,1995,8.089438948,9.594114522,10.38578051,51.10698181
Nigeria,NGA,Netherlands,NLD,2580,1995,8.089438948,9.594114522,5.28144793,52.1007899
Nigeria,NGA,Switzerland,CHE,1817,1995,8.089438948,9.594114522,8.208674706,46.79785878
Nigeria,NGA,Bermuda,BMU,47,1995,8.089438948,9.594114522,-64.7545589,32.31367802
Nigeria,NGA,Canada,CAN,6587,1995,8.089438948,9.594114522,-98.30777028,61.36206324
Niue,NIU,Chile,CHL,3,1995,-169.8699468,-19.04945708,-71.38256213,-37.73070989
Niue,NIU,Australia,AUS,367,1995,-169.8699468,-19.04945708,134.4910001,-25.73288704
Niue,NIU,Samoa,WSM,7,1995,-169.8699468,-19.04945708,-172.1648506,-13.75324346
Norway,NOR,Uganda,UGA,8,1995,15.34834656,68.75015572,32.36907971,1.274692987
Norway,NOR,Botswana,BWA,111,1995,15.34834656,68.75015572,23.79853368,-22.18403213
Norway,NOR,Namibia,NAM,75,1995,15.34834656,68.75015572,17.20963567,-22.13032568
Norway,NOR,Egypt,EGY,94,1995,15.34834656,68.75015572,29.86190099,26.49593311
Norway,NOR,Libya,LBY,271,1995,15.34834656,68.75015572,18.00866169,27.03094495
Norway,NOR,Cyprus,CYP,71,1995,15.34834656,68.75015572,33.0060022,34.91667211
Norway,NOR,Jordan,JOR,31,1995,15.34834656,68.75015572,36.77136104,31.24579091
Norway,NOR,Turkey,TUR,2081,1995,15.34834656,68.75015572,35.16895346,39.0616029
Norway,NOR,Bangladesh,BGD,7022,1995,15.34834656,68.75015572,90.23812743,23.86731158
Norway,NOR,Japan,JPN,379,1995,15.34834656,68.75015572,138.0308956,37.59230135
Norway,NOR,Philippines,PHL,134,1995,15.34834656,68.75015572,122.8839325,11.77536778
Norway,NOR,Thailand,THA,732,1995,15.34834656,68.75015572,101.0028813,15.11815794
Norway,NOR,Mexico,MEX,124,1995,15.34834656,68.75015572,-102.5234517,23.94753724
Norway,NOR,Panama,PAN,6,1995,15.34834656,68.75015572,-80.11915156,8.517507975
Norway,NOR,Argentina,ARG,126,1995,15.34834656,68.75015572,-65.17980693,-35.3813488
Norway,NOR,Brazil,BRA,187,1995,15.34834656,68.75015572,-53.09783113,-10.78777702
Norway,NOR,Chile,CHL,259,1995,15.34834656,68.75015572,-71.38256213,-37.73070989
Norway,NOR,Colombia,COL,64,1995,15.34834656,68.75015572,-73.08114582,3.913834307
Norway,NOR,Ecuador,ECU,89,1995,15.34834656,68.75015572,-78.75201923,-1.423816125
Norway,NOR,Peru,PER,65,1995,15.34834656,68.75015572,-74.38242685,-9.152803813
Norway,NOR,Australia,AUS,3411,1995,15.34834656,68.75015572,134.4910001,-25.73288704
Norway,NOR,Belarus,BLR,56,1995,15.34834656,68.75015572,28.03209307,53.53131377
Norway,NOR,Bulgaria,BGR,24,1995,15.34834656,68.75015572,25.21552909,42.76890318
Norway,NOR,Hungary,HUN,456,1995,15.34834656,68.75015572,19.39559116,47.16277506
Norway,NOR,Poland,POL,381,1995,15.34834656,68.75015572,19.39012835,52.12759564
Norway,NOR,Romania,ROU,62,1995,15.34834656,68.75015572,24.97293039,45.85243127
Norway,NOR,Slovakia,SVK,197,1995,15.34834656,68.75015572,19.47905218,48.70547528
Norway,NOR,Denmark,DNK,14633,1995,15.34834656,68.75015572,10.02800992,55.98125296
Norway,NOR,Finland,FIN,853,1995,15.34834656,68.75015572,26.2746656,64.49884603
Norway,NOR,Iceland,ISL,760,1995,15.34834656,68.75015572,-18.57396167,64.99575386
Norway,NOR,Ireland,IRL,162,1995,15.34834656,68.75015572,-8.137935687,53.1754487
Norway,NOR,Latvia,LVA,37,1995,15.34834656,68.75015572,24.91235983,56.85085163
Norway,NOR,Lithuania,LTU,49,1995,15.34834656,68.75015572,23.88719355,55.32610984
Norway,NOR,Sweden,SWE,39596,1995,15.34834656,68.75015572,16.74558049,62.77966519
Norway,NOR,Croatia,HRV,16,1995,15.34834656,68.75015572,16.40412899,45.08047631
Norway,NOR,Greece,GRC,701,1995,15.34834656,68.75015572,22.95555794,39.07469623
Norway,NOR,Italy,ITA,567,1995,15.34834656,68.75015572,12.07001339,42.79662641
Norway,NOR,Malta,MLT,7,1995,15.34834656,68.75015572,14.40523316,35.92149632
Norway,NOR,Portugal,PRT,177,1995,15.34834656,68.75015572,-8.501043613,39.59550671
Norway,NOR,Spain,ESP,4036,1995,15.34834656,68.75015572,-3.647550473,40.24448698
Norway,NOR,Austria,AUT,601,1995,15.34834656,68.75015572,14.1264761,47.58549439
Norway,NOR,Belgium,BEL,978,1995,15.34834656,68.75015572,4.640651139,50.63981576
Norway,NOR,France,FRA,3363,1995,15.34834656,68.75015572,-2.761729445,42.17344011
Norway,NOR,Germany,DEU,6815,1995,15.34834656,68.75015572,10.38578051,51.10698181
Norway,NOR,Liechtenstein,LIE,9,1995,15.34834656,68.75015572,9.535743118,47.13665835
Norway,NOR,Luxembourg,LUX,161,1995,15.34834656,68.75015572,6.071822011,49.76725361
Norway,NOR,Netherlands,NLD,2008,1995,15.34834656,68.75015572,5.28144793,52.1007899
Norway,NOR,Switzerland,CHE,1615,1995,15.34834656,68.75015572,8.208674706,46.79785878
Norway,NOR,Canada,CAN,7039,1995,15.34834656,68.75015572,-98.30777028,61.36206324
Norway,NOR,Greenland,GRL,67,1995,15.34834656,68.75015572,-41.34191127,74.71051289
Oman,OMN,Egypt,EGY,401,1995,56.09166155,20.60515333,29.86190099,26.49593311
Oman,OMN,Libya,LBY,1236,1995,56.09166155,20.60515333,18.00866169,27.03094495
Oman,OMN,Cyprus,CYP,23,1995,56.09166155,20.60515333,33.0060022,34.91667211
Oman,OMN,Jordan,JOR,657,1995,56.09166155,20.60515333,36.77136104,31.24579091
Oman,OMN,Lebanon,LBN,299,1995,56.09166155,20.60515333,35.88016072,33.92306631
Oman,OMN,Turkey,TUR,14,1995,56.09166155,20.60515333,35.16895346,39.0616029
Oman,OMN,Tajikistan,TJK,46,1995,56.09166155,20.60515333,71.01362631,38.5304539
Oman,OMN,Philippines,PHL,125,1995,56.09166155,20.60515333,122.8839325,11.77536778
Oman,OMN,Chile,CHL,18,1995,56.09166155,20.60515333,-71.38256213,-37.73070989
Oman,OMN,Australia,AUS,188,1995,56.09166155,20.60515333,134.4910001,-25.73288704
Oman,OMN,Bulgaria,BGR,1,1995,56.09166155,20.60515333,25.21552909,42.76890318
Oman,OMN,Hungary,HUN,13,1995,56.09166155,20.60515333,19.39559116,47.16277506
Oman,OMN,Denmark,DNK,7,1995,56.09166155,20.60515333,10.02800992,55.98125296
Oman,OMN,Finland,FIN,2,1995,56.09166155,20.60515333,26.2746656,64.49884603
Oman,OMN,Ireland,IRL,26,1995,56.09166155,20.60515333,-8.137935687,53.1754487
Oman,OMN,Norway,NOR,13,1995,56.09166155,20.60515333,15.34834656,68.75015572
Oman,OMN,Sweden,SWE,6,1995,56.09166155,20.60515333,16.74558049,62.77966519
Oman,OMN,Greece,GRC,3,1995,56.09166155,20.60515333,22.95555794,39.07469623
Oman,OMN,Italy,ITA,39,1995,56.09166155,20.60515333,12.07001339,42.79662641
Oman,OMN,Spain,ESP,3,1995,56.09166155,20.60515333,-3.647550473,40.24448698
Oman,OMN,Austria,AUT,20,1995,56.09166155,20.60515333,14.1264761,47.58549439
Oman,OMN,Belgium,BEL,2,1995,56.09166155,20.60515333,4.640651139,50.63981576
Oman,OMN,France,FRA,22,1995,56.09166155,20.60515333,-2.761729445,42.17344011
Oman,OMN,Netherlands,NLD,257,1995,56.09166155,20.60515333,5.28144793,52.1007899
Oman,OMN,Switzerland,CHE,35,1995,56.09166155,20.60515333,8.208674706,46.79785878
Oman,OMN,Canada,CAN,281,1995,56.09166155,20.60515333,-98.30777028,61.36206324
Pakistan,PAK,Mauritius,MUS,3,1995,69.33957937,29.9497515,57.57120551,-20.27768704
Pakistan,PAK,Mozambique,MOZ,711,1995,69.33957937,29.9497515,35.53367543,-17.27381643
Pakistan,PAK,Seychelles,SYC,17,1995,69.33957937,29.9497515,55.47603279,-4.660990935
Pakistan,PAK,Uganda,UGA,204,1995,69.33957937,29.9497515,32.36907971,1.274692987
Pakistan,PAK,Botswana,BWA,175,1995,69.33957937,29.9497515,23.79853368,-22.18403213
Pakistan,PAK,Lesotho,LSO,266,1995,69.33957937,29.9497515,28.22723131,-29.58003188
Pakistan,PAK,Namibia,NAM,235,1995,69.33957937,29.9497515,17.20963567,-22.13032568
Pakistan,PAK,Ghana,GHA,47,1995,69.33957937,29.9497515,-1.216765658,7.953456435
Pakistan,PAK,Egypt,EGY,403,1995,69.33957937,29.9497515,29.86190099,26.49593311
Pakistan,PAK,Libya,LBY,1445,1995,69.33957937,29.9497515,18.00866169,27.03094495
Pakistan,PAK,Bahrain,BHR,25280,1995,69.33957937,29.9497515,50.54196932,26.04205135
Pakistan,PAK,Cyprus,CYP,183,1995,69.33957937,29.9497515,33.0060022,34.91667211
Pakistan,PAK,Iraq,IRQ,619,1995,69.33957937,29.9497515,43.74353149,33.03970582
Pakistan,PAK,Jordan,JOR,4558,1995,69.33957937,29.9497515,36.77136104,31.24579091
Pakistan,PAK,Kuwait,KWT,112925,1995,69.33957937,29.9497515,47.58700459,29.33431262
Pakistan,PAK,Lebanon,LBN,2077,1995,69.33957937,29.9497515,35.88016072,33.92306631
Pakistan,PAK,Oman,OMN,59439,1995,69.33957937,29.9497515,56.09166155,20.60515333
Pakistan,PAK,Qatar,QAT,363,1995,69.33957937,29.9497515,51.18479632,25.30601188
Pakistan,PAK,Turkey,TUR,666,1995,69.33957937,29.9497515,35.16895346,39.0616029
Pakistan,PAK,Tajikistan,TJK,144,1995,69.33957937,29.9497515,71.01362631,38.5304539
Pakistan,PAK,Afghanistan,AFG,17225,1995,69.33957937,29.9497515,66.00473366,33.83523073
Pakistan,PAK,Bhutan,BTN,12,1995,69.33957937,29.9497515,90.40188155,27.41106589
Pakistan,PAK,India,IND,1637255,1995,69.33957937,29.9497515,79.6119761,22.88578212
Pakistan,PAK,Maldives,MDV,92,1995,69.33957937,29.9497515,73.45713004,3.7287092
Pakistan,PAK,Nepal,NPL,2734,1995,69.33957937,29.9497515,83.9158264,28.24891365
Pakistan,PAK,China,CHN,2494,1995,69.33957937,29.9497515,103.8190735,36.56176546
Pakistan,PAK,Japan,JPN,4818,1995,69.33957937,29.9497515,138.0308956,37.59230135
Pakistan,PAK,Mongolia,MNG,13,1995,69.33957937,29.9497515,103.0529976,46.82681544
Pakistan,PAK,Cambodia,KHM,50,1995,69.33957937,29.9497515,104.9069432,12.72004786
Pakistan,PAK,Indonesia,IDN,3629,1995,69.33957937,29.9497515,117.2401137,-2.215054563
Pakistan,PAK,Malaysia,MYS,4484,1995,69.33957937,29.9497515,109.6976228,3.789868456
Pakistan,PAK,Myanmar,MMR,4685,1995,69.33957937,29.9497515,96.48843321,21.18566599
Pakistan,PAK,Philippines,PHL,352,1995,69.33957937,29.9497515,122.8839325,11.77536778
Pakistan,PAK,Singapore,SGP,26021,1995,69.33957937,29.9497515,103.8172559,1.358760871
